SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2015-16,Capital Region ESD 113,25,Pacific,25118,South Bend School District,2214,South Bend High School,P,7-12      ,225,10,4.44,3,1.33,0,0,3,1.33,0,0,82,36.44,101,44.89,29,12.89,107,47.56,118,52.44,3,1.34,17,7.59,32,14.29,149,66.52,6,2.68,N<10,,11,15.2,14,66.67
2015-16,Capital Region ESD 113,25,Pacific,25118,South Bend School District,5243,South Bend Home Link,5,K-12      ,54,1,1.85,1,1.85,0,0,1,1.85,2,3.7,12,22.22,32,59.26,6,11.11,13,24.07,41,75.93,0,0,0,0,4,6.78,7,11.86,0,0,N<10,,,0,0,
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4029,Burley Glenwood Elementary,P,K-5       ,546,5,0.92,4,0.73,8,1.47,12,2.2,3,0.55,51,9.34,427,78.21,48,8.79,274,50.18,272,49.82,0,0,5,0.9,81,14.54,266,47.76,7,1.26,10,1.8,18,17.8,18,58.06
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3680,Cedar Heights Middle School,P,6-8       ,713,10,1.4,35,4.91,19,2.66,54,7.57,9,1.26,82,11.5,487,68.3,71,9.96,363,50.91,350,49.09,0,0,5,0.71,88,12.41,295,41.61,32,4.51,N<10,,19,11,26,68.42
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3899,Discovery,A,9-12      ,212,6,2.83,1,0.47,0,0,1,0.47,6,2.83,24,11.32,149,70.28,26,12.26,122,57.55,90,42.45,0,0,0,0,33,16.58,110,55.28,15,7.54,N<10,,18,18.4,11,91.67
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2641,East Port Orchard Elementary,P,K-6       ,521,6,1.15,14,2.69,22,4.22,36,6.91,10,1.92,62,11.9,330,63.34,77,14.78,276,52.98,245,47.02,1,0.19,10,1.85,94,17.41,287,53.15,7,1.3,N<10,,15,10.6,16,47.06
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,1718,Explorer Academy,A,K-12      ,189,0,0,0,0,0,0,0,0,2,1.06,16,8.47,155,82.01,16,8.47,85,44.97,104,55.03,0,0,0,0,17,8.29,71,34.63,14,6.83,N<10,,27,19.7,6,85.71
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4348,Hidden Creek Elementary School,P,K-6       ,526,7,1.33,20,3.8,8,1.52,28,5.32,3,0.57,69,13.12,357,67.87,62,11.79,274,52.09,252,47.91,0,0,12,2.31,80,15.38,213,40.96,11,2.12,N<10,,16,10.9,20,60.61
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4142,John Sedgwick Junior High,P,7-9       ,703,5,0.71,14,1.99,3,0.43,17,2.42,5,0.71,68,9.67,545,77.52,63,8.96,362,51.49,341,48.51,0,0,5,0.72,93,13.36,193,27.73,21,3.02,11,1.58,18,17.5,29,72.5
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,5072,Madrona Heights PreSchool Program,P,PK-PK     ,75,1,1.33,1,1.33,0,0,1,1.33,0,0,11,14.67,52,69.33,10,13.33,54,72,21,28,0,0,0,0,89,100,45,50.56,0,0,N<10,,8,8.2,6,60
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4079,Manchester Elementary School,P,K-6       ,377,2,0.53,3,0.8,4,1.06,7,1.86,8,2.12,47,12.47,270,71.62,43,11.41,206,54.64,171,45.36,0,0,2,0.52,104,26.87,179,46.25,5,1.29,N<10,,15,19.6,18,69.23
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3046,Marcus Whitman Junior High,P,7-9       ,720,6,0.83,29,4.03,17,2.36,46,6.39,11,1.53,94,13.06,488,67.78,75,10.42,365,50.69,355,49.31,0,0,3,0.41,106,14.56,323,44.37,21,2.88,N<10,,17,14.1,29,67.44
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4350,Mullenix Ridge Elementary School,P,PK-6      ,513,4,0.78,9,1.75,2,0.39,11,2.14,3,0.58,45,8.77,390,76.02,60,11.7,271,52.83,242,47.17,0,0,0,0,66,12.72,136,26.20,0,0,N<10,,18,11.4,22,75.86
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2995,Olalla Elementary School,P,K-6       ,343,7,2.04,2,0.58,3,0.87,5,1.46,1,0.29,38,11.08,255,74.34,37,10.79,183,53.35,160,46.65,0,0,7,1.94,71,19.67,157,43.49,1,0.28,10,2.77,17,11.7,7,35
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2650,Orchard Heights Elementary,P,K-6       ,749,4,0.53,12,1.6,12,1.6,24,3.2,14,1.87,76,10.15,524,69.96,107,14.29,409,54.61,340,45.39,0,0,2,0.26,130,16.91,378,49.15,1,0.13,N<10,,17,12.2,30,66.67
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4349,Sidney Glen Elementary School,P,K-5       ,677,7,1.03,22,3.25,17,2.51,39,5.76,11,1.62,78,11.52,451,66.62,91,13.44,327,48.3,350,51.7,0,0,7,1.02,71,10.4,360,52.71,1,0.15,N<10,,17,16.3,29,74.36
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3110,South Colby Elementary,P,K-6       ,392,3,0.77,8,2.04,1,0.26,9,2.3,1,0.26,27,6.89,319,81.38,33,8.42,200,51.02,192,48.98,0,0,8,2.01,49,12.31,96,24.12,8,2.01,N<10,,19,16.2,14,66.67
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2272,South Kitsap High School,P,9-12      ,1947,17,0.87,77,3.95,30,1.54,107,5.5,32,1.64,169,8.68,1402,72.01,220,11.3,1038,53.31,909,46.69,1,0.05,10,0.53,241,12.81,583,30.98,89,4.73,16,0.85,19,13.6,74,71.15
2015-16,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4141,Sunnyslope Elementary School,P,K-5       ,499,0,0,34,6.81,3,0.6,37,7.41,6,1.2,60,12.02,332,66.53,64,12.83,236,47.29,263,52.71,0,0,16,3.11,53,10.31,168,32.68,6,1.17,N<10,,17,14.4,14,48.28
2015-16,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,2511,Langley Middle School,P,6-8       ,299,2,0.67,14,4.68,1,0.33,15,5.02,1,0.33,18,6.02,252,84.28,11,3.68,155,51.84,144,48.16,0,0,1,0.33,42,13.91,66,21.85,6,1.99,N<10,,15,21.3,14,70
2015-16,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,1682,South Whidbey Academy,A,K-12      ,102,0,0,1,0.98,0,0,1,0.98,1,0.98,8,7.84,89,87.25,3,2.94,48,47.06,54,52.94,0,0,0,0,6,5.36,40,35.71,5,4.46,N<10,,15,8,4,57.14
2015-16,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,4321,South Whidbey Elementary,P,PK-5      ,512,3,0.59,6,1.17,2,0.39,8,1.56,4,0.78,47,9.18,423,82.62,27,5.27,241,47.07,271,52.93,0,0,2,0.39,71,13.98,164,32.28,7,1.38,N<10,,16,19.9,23,71.88
2015-16,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,4149,South Whidbey High School,P,9-12      ,492,9,1.83,17,3.46,0,0,17,3.46,7,1.42,21,4.27,429,87.2,8,1.63,238,48.37,254,51.63,0,0,1,0.21,57,11.85,95,19.75,25,5.2,N<10,,17,20.5,21,72.41
2015-16,Northwest Educational Service District 189,15,Island,15206,South Whidbey School District,1683,South Whidbey Special Services,S,PK-1      ,10,1,10,0,0,0,0,0,0,0,0,0,0,9,90,0,0,8,80,2,20,0,0,0,0,11,84.62,2,15.38,0,0,N<10,,,0,0,
2015-16,Capital Region ESD 113,23,Mason,23042,Southside School District,2744,Southside Elementary,P,K-7       ,190,5,2.63,5,2.63,0,0,5,2.63,1,0.53,20,10.53,142,74.74,17,8.95,84,44.21,106,55.79,0,0,2,1.04,21,10.88,67,34.72,0,0,N<10,,17,11.6,5,45.45
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2156,Adams Elementary,P,PK-6      ,337,4,1.19,10,2.97,0,0,10,2.97,8,2.37,48,14.24,202,59.94,65,19.29,163,48.37,174,51.63,0,0,26,7.45,47,13.47,238,68.19,9,2.58,N<10,,13,14.9,20,76.92
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,1566,Alternative Northeast Community Center Preschool,P,PK-PK     ,24,0,0,0,0,0,0,0,0,0,0,5,20.83,18,75,1,4.17,19,79.17,5,20.83,0,0,0,0,26,100,14,53.85,0,0,N<10,,24,9.2,1,100
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2381,Arlington Elementary,P,K-6       ,616,7,1.14,25,4.06,12,1.95,37,6.01,18,2.92,90,14.61,394,63.96,70,11.36,317,51.46,299,48.54,1,0.16,99,16.18,81,13.24,453,74.02,5,0.82,N<10,,13,11.4,28,58.33
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2128,Audubon Elementary,P,PK-6      ,427,6,1.41,4,0.94,0,0,4,0.94,15,3.51,51,11.94,291,68.15,60,14.05,213,49.88,214,50.12,0,0,22,5.18,89,20.94,355,83.53,13,3.06,12,2.82,10,10.1,27,64.29
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3357,Balboa Elementary,P,PK-6      ,351,2,0.57,3,0.85,2,0.57,5,1.42,3,0.85,29,8.26,276,78.63,36,10.26,175,49.86,176,50.14,0,0,12,3.39,67,18.93,151,42.66,2,0.56,N<10,,13,14,22,81.48
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2155,Bemiss Elementary,P,PK-6      ,572,19,3.32,7,1.22,27,4.72,34,5.94,21,3.67,94,16.43,316,55.24,88,15.38,298,52.1,274,47.9,0,0,75,13.44,115,20.61,476,85.30,3,0.54,N<10,,11,13.4,31,62
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2218,Browne Elementary,P,PK-6      ,421,3,0.71,0,0,2,0.48,2,0.48,6,1.43,36,8.55,310,73.63,64,15.2,232,55.11,189,44.89,0,0,8,1.87,68,15.89,273,63.79,10,2.34,N<10,,14,14.5,21,67.74
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3008,Bryant Center,A,PK-12     ,686,1,0.15,6,0.87,1,0.15,7,1.02,5,0.73,56,8.16,568,82.8,49,7.14,358,52.19,328,47.81,0,0,1,0.14,28,3.87,182,25.14,21,2.9,N<10,,36,10.8,12,63.16
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,4457,Chase Middle School,P,7-8       ,728,8,1.1,34,4.67,3,0.41,37,5.08,17,2.34,67,9.2,527,72.39,72,9.89,390,53.57,338,46.43,0,0,29,3.99,101,13.91,373,51.38,24,3.31,11,1.52,16,16.4,40,88.89
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2129,Cooper Elementary,P,PK-6      ,535,6,1.12,22,4.11,21,3.93,43,8.04,21,3.93,65,12.15,318,59.44,82,15.33,274,51.21,261,48.79,0,0,89,16.6,82,15.3,410,76.49,11,2.05,N<10,,12,12.6,25,58.14
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,1603,Daybreak Alternative School,A,8-12      ,4,0,0,0,0,0,0,0,0,0,0,0,0,2,50,2,50,0,0,4,100,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,1567,Eagle Peak at Pratt,A,3-12      ,78,2,2.56,0,0,0,0,0,0,1,1.28,9,11.54,49,62.82,17,21.79,66,84.62,12,15.38,0,0,1,0.97,53,51.46,96,93.20,29,28.16,N<10,,6,10.6,5,35.71
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3412,Ferris High School,P,9-12      ,1770,5,0.28,76,4.29,14,0.79,90,5.08,44,2.49,151,8.53,1306,73.79,174,9.83,942,53.22,828,46.78,0,0,81,4.82,178,10.58,663,39.42,69,4.1,14,0.83,19,15.3,75,78.95
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2312,Finch Elementary,P,PK-6      ,549,2,0.36,1,0.18,0,0,1,0.18,9,1.64,41,7.47,441,80.33,55,10.02,290,52.82,259,47.18,0,0,5,0.89,73,12.94,308,54.61,17,3.01,N<10,,17,15.9,21,63.64
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2127,Franklin Elementary,P,PK-6      ,396,3,0.76,14,3.54,0,0,14,3.54,6,1.52,46,11.62,268,67.68,59,14.9,199,50.25,197,49.75,1,0.25,27,6.75,60,15,187,46.75,5,1.25,N<10,,14,12.6,23,82.14
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3727,Garfield Elementary,P,PK-6      ,475,15,3.16,14,2.95,4,0.84,18,3.79,21,4.42,57,12,291,61.26,73,15.37,258,54.32,217,45.68,0,0,29,6.13,88,18.6,358,75.69,18,3.81,N<10,,12,13,29,70.73
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3758,Garry Middle School,P,7-8       ,583,13,2.23,14,2.4,16,2.74,30,5.15,31,5.32,87,14.92,330,56.6,92,15.78,299,51.29,284,48.71,1,0.17,40,6.98,121,21.12,476,83.07,27,4.71,10,1.75,14,14,28,68.29
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3258,Glover Middle School,P,7-8       ,614,20,3.26,4,0.65,2,0.33,6,0.98,17,2.77,57,9.28,426,69.38,88,14.33,323,52.61,291,47.39,0,0,20,3.31,129,21.36,446,73.84,20,3.31,12,1.99,13,15.8,35,76.09
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3729,Grant Elementary,P,K-6       ,368,5,1.36,16,4.35,7,1.9,23,6.25,44,11.96,44,11.96,164,44.57,88,23.91,197,53.53,171,46.47,0,0,50,13.55,76,20.6,319,86.45,5,1.36,N<10,,12,10.7,18,56.25
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3007,Hamblen Elementary,P,K-6       ,551,2,0.36,7,1.27,6,1.09,13,2.36,6,1.09,57,10.34,395,71.69,78,14.16,293,53.18,258,46.82,0,0,25,4.52,69,12.48,222,40.14,15,2.71,N<10,,16,12.9,27,79.41
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2056,Holmes Elementary,P,PK-6      ,357,5,1.4,5,1.4,7,1.96,12,3.36,10,2.8,57,15.97,207,57.98,66,18.49,183,51.26,174,48.74,0,0,24,6.14,105,26.85,340,86.96,8,2.05,N<10,,10,12.1,23,63.89
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2258,Hutton Elementary,P,K-6       ,565,1,0.18,8,1.42,0,0,8,1.42,17,3.01,30,5.31,456,80.71,53,9.38,262,46.37,303,53.63,0,0,9,1.61,41,7.35,120,21.51,17,3.05,N<10,,16,14.6,26,74.29
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3506,Indian Trail Elementary,P,PK-6      ,330,3,0.91,3,0.91,0,0,3,0.91,4,1.21,30,9.09,252,76.36,38,11.52,162,49.09,168,50.91,0,0,1,0.3,61,18.21,128,38.21,8,2.39,N<10,,13,16.6,14,56
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2111,Jefferson Elementary,P,PK-6      ,494,1,0.2,4,0.81,0,0,4,0.81,10,2.02,47,9.51,374,75.71,58,11.74,265,53.64,229,46.36,0,0,7,1.39,105,20.83,179,35.52,16,3.17,12,2.38,13,13.4,25,67.57
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2172,Lewis & Clark High School,P,9-12      ,1895,23,1.21,88,4.64,37,1.95,125,6.6,82,4.33,166,8.76,1304,68.81,195,10.29,915,48.28,980,51.72,0,0,113,6.25,155,8.57,606,33.52,52,2.88,19,1.05,19,15,78,76.47
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2401,Libby Center,S,6-8       ,280,1,0.36,20,7.14,0,0,20,7.14,1,0.36,17,6.07,221,78.93,20,7.14,149,53.21,131,46.79,0,0,0,0,4,1.4,56,19.65,11,3.86,N<10,,14,14.7,18,90
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2952,Lidgerwood Elementary,P,K-6       ,392,4,1.02,13,3.32,14,3.57,27,6.89,8,2.04,56,14.29,207,52.81,90,22.96,206,52.55,186,47.45,0,0,57,14.14,66,16.38,349,86.60,7,1.74,N<10,,12,13.5,22,68.75
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2951,Lincoln Heights Elementary,P,PK-6      ,526,4,0.76,19,3.61,0,0,19,3.61,16,3.04,65,12.36,358,68.06,64,12.17,267,50.76,259,49.24,0,0,43,8.33,116,22.48,289,56.01,6,1.16,N<10,,13,15.4,28,71.79
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3190,Linwood Elementary,P,PK-6      ,484,2,0.41,0,0,21,4.34,21,4.34,10,2.07,46,9.5,317,65.5,88,18.18,232,47.93,252,52.07,0,0,59,12.04,72,14.69,342,69.80,7,1.43,N<10,,15,9.5,19,57.58
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3719,Logan Elementary,P,PK-6      ,433,16,3.7,11,2.54,16,3.7,27,6.24,21,4.85,67,15.47,218,50.35,84,19.4,214,49.42,219,50.58,0,0,41,9.53,80,18.6,391,90.93,21,4.88,N<10,,10,14.3,30,68.18
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3718,Longfellow Elementary,P,K-6       ,520,10,1.92,7,1.35,5,0.96,12,2.31,11,2.12,57,10.96,325,62.5,105,20.19,255,49.04,265,50.96,0,0,34,6.54,96,18.46,432,83.08,14,2.69,N<10,,10,12.6,33,66
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2708,Madison Elementary,P,K-6       ,363,2,0.55,5,1.38,2,0.55,7,1.93,3,0.83,33,9.09,272,74.93,46,12.67,186,51.24,177,48.76,0,0,11,3.06,75,20.89,275,76.60,14,3.9,N<10,,11,12.5,20,60.61
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,4389,Moran Prairie Elementary,P,PK-6      ,514,0,0,13,2.53,0,0,13,2.53,9,1.75,28,5.45,430,83.66,34,6.61,274,53.31,240,46.69,0,0,6,1.16,69,13.35,102,19.73,13,2.51,N<10,,16,16.2,24,72.73
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,4035,Mullan Road Elementary,P,PK-6      ,616,4,0.65,12,1.95,0,0,12,1.95,13,2.11,40,6.49,499,81.01,48,7.79,320,51.95,296,48.05,0,0,13,2.05,79,12.46,175,27.60,13,2.05,N<10,,15,16,29,70.73
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2106,North Central High School,P,7-12      ,1368,32,2.34,26,1.9,21,1.54,47,3.44,44,3.22,138,10.09,934,68.27,173,12.65,693,50.66,675,49.34,0,0,37,2.8,191,14.44,686,51.85,57,4.31,11,0.83,18,14.8,58,77.33
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,5250,On Track Academy,P,9-12      ,336,10,2.98,1,0.3,3,0.89,4,1.19,6,1.79,37,11.01,243,72.32,36,10.71,171,50.89,165,49.11,0,0,2,0.52,34,8.85,228,59.38,15,3.91,N<10,,15,12.3,18,81.82
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,5344,Open Doors Youth Re-Engagement Spokane,R,9-12      ,146,3,2.05,1,0.68,1,0.68,2,1.37,2,1.37,26,17.81,89,60.96,24,16.44,74,50.68,72,49.32,0,0,1,0.63,0,0,57,35.63,7,4.38,N<10,,,0,0,
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2096,Regal Elementary,P,K-6       ,472,11,2.33,11,2.33,7,1.48,18,3.81,13,2.75,55,11.65,307,65.04,68,14.41,255,54.03,217,45.97,0,0,52,10.79,110,22.82,420,87.14,7,1.45,N<10,,12,12,23,57.5
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2950,Ridgeview Elementary,P,PK-6      ,363,3,0.83,5,1.38,3,0.83,8,2.2,3,0.83,51,14.05,247,68.04,51,14.05,173,47.66,190,52.34,0,0,10,2.65,67,17.77,245,64.99,14,3.71,N<10,,11,16,22,66.67
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2479,Rogers High School,P,9-12      ,1578,36,2.28,63,3.99,73,4.63,136,8.62,75,4.75,186,11.79,927,58.75,218,13.81,847,53.68,731,46.32,0,0,99,6.75,277,18.89,1138,77.63,43,2.93,N<10,,15,12.4,72,68.57
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2086,Roosevelt Elementary,P,PK-6      ,542,4,0.74,23,4.24,10,1.85,33,6.09,31,5.72,70,12.92,327,60.33,77,14.21,273,50.37,269,49.63,0,0,62,11.57,96,17.91,343,63.99,17,3.17,N<10,,14,15.4,25,62.5
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3356,Sacajawea Middle School,P,7-8       ,787,5,0.64,22,2.8,4,0.51,26,3.3,24,3.05,47,5.97,592,75.22,93,11.82,382,48.54,405,51.46,0,0,22,2.8,84,10.7,257,32.74,23,2.93,N<10,,17,14.5,30,63.83
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,4286,Sacred Heart Hospital,S,3-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,30,1,100
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3413,Salk Middle School,P,6-8       ,720,9,1.25,4,0.56,4,0.56,8,1.11,8,1.11,66,9.17,552,76.67,77,10.69,370,51.39,350,48.61,0,0,8,1.1,96,13.19,347,47.66,32,4.4,N<10,,16,16.6,35,79.55
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,1698,SCCP Images,A,12-12     ,48,2,4.17,2,4.17,0,0,2,4.17,2,4.17,1,2.08,36,75,5,10.42,33,68.75,15,31.25,0,0,3,6.25,48,100,22,45.83,0,0,N<10,,12,21.3,4,100
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3189,Shadle Park High School,P,9-12      ,1366,19,1.39,17,1.24,6,0.44,23,1.68,24,1.76,101,7.39,1052,77.01,147,10.76,707,51.76,659,48.24,1,0.08,7,0.53,220,16.53,605,45.45,33,2.48,22,1.65,17,17,60,75.95
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3257,Shaw Middle School,P,7-8       ,591,19,3.21,29,4.91,28,4.74,57,9.64,25,4.23,81,13.71,327,55.33,82,13.87,309,52.28,282,47.72,0,0,66,11.26,113,19.28,513,87.54,16,2.73,N<10,,14,10.7,29,69.05
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2110,Sheridan Elementary,P,PK-6      ,427,10,2.34,39,9.13,3,0.7,42,9.84,15,3.51,63,14.75,237,55.5,60,14.05,249,58.31,178,41.69,0,0,68,15.18,96,21.43,370,82.59,9,2.01,N<10,,11,10,23,60.53
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2045,Shrine Hospital,S,PK-12     ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,5361,Spokane Public Montessori,P,PK-8      ,421,7,1.66,5,1.19,0,0,5,1.19,6,1.43,33,7.84,313,74.35,57,13.54,210,49.88,211,50.12,0,0,2,0.46,89,20.55,120,27.71,7,1.62,N<10,,14,10.8,23,74.19
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,5113,Spokane Regional Health District,P,PK-PK     ,339,7,2.06,1,0.29,2,0.59,3,0.88,3,0.88,14,4.13,303,89.38,9,2.65,203,59.88,136,40.12,0,0,0,0,428,100,0,0.00,0,0,63,14.72,,0,0,
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2108,Stevens Elementary,P,PK-6      ,506,14,2.77,13,2.57,41,8.1,54,10.67,23,4.55,64,12.65,248,49.01,103,20.36,252,49.8,254,50.2,0,0,77,15.04,86,16.8,458,89.45,9,1.76,N<10,,11,12.2,32,69.57
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,5301,The Community School,P,9-12      ,135,1,0.74,0,0,0,0,0,0,3,2.22,3,2.22,116,85.93,12,8.89,59,43.7,76,56.3,0,0,0,0,12,8.28,72,49.66,13,8.97,N<10,,19,9.5,2,28.57
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,3063,Westview Elementary,P,PK-6      ,472,0,0,4,0.85,9,1.91,13,2.75,1,0.21,47,9.96,334,70.76,77,16.31,251,53.18,221,46.82,0,0,8,1.71,76,16.2,332,70.79,12,2.56,N<10,,13,14.6,24,66.67
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2191,Whitman Elementary,P,PK-6      ,568,6,1.06,5,0.88,25,4.4,30,5.28,19,3.35,72,12.68,348,61.27,93,16.37,309,54.4,259,45.6,0,0,50,8.83,99,17.49,476,84.10,18,3.18,N<10,,12,11.5,28,59.57
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2109,Willard Elementary,P,PK-6      ,546,16,2.93,2,0.37,3,0.55,5,0.92,30,5.49,53,9.71,359,65.75,83,15.2,271,49.63,275,50.37,0,0,22,4.04,83,15.26,426,78.31,12,2.21,16,2.94,12,11.9,26,57.78
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,2296,Wilson Elementary,P,PK-6      ,376,2,0.53,6,1.6,0,0,6,1.6,4,1.06,22,5.85,301,80.05,41,10.9,192,51.06,184,48.94,0,0,2,0.54,43,11.56,62,16.67,5,1.34,N<10,,16,14.6,23,95.83
2015-16,Educational Service District 101,32,Spokane,32081,Spokane School District,4192,Woodridge Elementary,P,PK-6      ,471,9,1.91,8,1.7,4,0.85,12,2.55,3,0.64,40,8.49,358,76.01,49,10.4,242,51.38,229,48.62,0,0,13,2.73,80,16.77,138,28.93,9,1.89,N<10,,16,15.1,24,80
2015-16,Educational Service District 101,22,Lincoln,22008,Sprague School District,3050,Sprague Elementary,P,K-4       ,41,1,2.44,0,0,0,0,0,0,0,0,2,4.88,38,92.68,0,0,19,46.34,22,53.66,0,0,0,0,6,15,28,70.00,4,10,N<10,,8,14.2,3,60
2015-16,Educational Service District 101,22,Lincoln,22008,Sprague School District,2186,Sprague High School,P,9-12      ,28,1,3.57,0,0,0,0,0,0,0,0,2,7.14,25,89.29,0,0,13,46.43,15,53.57,0,0,0,0,2,9.09,10,45.45,1,4.55,N<10,,4,12.9,4,57.14
2015-16,Educational Service District 101,38,Whitman,38322,St. John School District,3069,St John Elementary,P,K-5       ,79,0,0,0,0,0,0,0,0,0,0,6,7.59,68,86.08,5,6.33,43,54.43,36,45.57,0,0,0,0,10,12.82,32,41.03,0,0,N<10,,13,10.5,3,50
