SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,5456,Connections Academy,A,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,3942,Evergreen Elementary School,P,K-6       ,551,29,5.26,9,1.63,3,0.54,12,2.18,5,0.91,155,28.13,332,60.25,18,3.27,302,54.81,249,45.19,19,3.41,61,10.95,113,20.29,334,59.96,13,2.33,N<10,,13,14.3,32,74.42
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,5058,Good Beginnings Center,S,PK-PK     ,52,1,1.92,0,0,0,0,0,0,2,3.85,16,30.77,32,61.54,1,1.92,32,61.54,20,38.46,3,4.35,0,0,69,100,44,63.77,0,0,N<10,,,0,0,
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,2620,Lyman Elementary School,P,K-6       ,165,2,1.21,0,0,0,0,0,0,0,0,16,9.7,137,83.03,10,6.06,80,48.48,85,51.52,0,0,1,0.59,22,12.94,79,46.47,3,1.76,N<10,,14,15.5,8,66.67
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,2774,Mary Purcell Elementary School,P,K-6       ,421,3,0.71,0,0,1,0.24,1,0.24,2,0.48,134,31.83,266,63.18,15,3.56,207,49.17,214,50.83,17,3.94,53,12.3,66,15.31,304,70.53,8,1.86,10,2.32,13,13,15,46.88
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,3402,Samish Elementary School,P,K-6       ,175,2,1.14,0,0,0,0,0,0,1,0.57,19,10.86,150,85.71,3,1.71,90,51.43,85,48.57,0,0,10,5.62,24,13.48,72,40.45,3,1.69,N<10,,11,12.8,10,62.5
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,2150,Sedro Woolley Senior High School,P,9-12      ,1205,32,2.66,11,0.91,3,0.25,14,1.16,8,0.66,208,17.26,902,74.85,41,3.4,630,52.28,575,47.72,28,2.43,42,3.64,182,15.78,488,42.32,49,4.25,14,1.21,17,14.4,45,63.38
2016-17,Northwest Educational Service District 189,29,Skagit,29101,Sedro-Woolley School District,1537,State Street High School,A,9-12      ,158,6,3.8,0,0,3,1.9,3,1.9,4,2.53,24,15.19,116,73.42,5,3.16,86,54.43,72,45.57,3,1.79,6,3.57,22,13.1,96,57.14,4,2.38,N<10,,20,16,6,75
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,5383,John Campbell Primary School,P,K-2       ,830,6,0.72,1,0.12,1,0.12,2,0.24,5,0.6,230,27.71,560,67.47,27,3.25,433,52.17,397,47.83,13,1.6,106,13.02,68,8.35,422,51.84,0,0,N<10,,13,11.5,32,50
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,5232,Robert Lince Early Learning Center,P,PK-PK     ,32,0,0,0,0,0,0,0,0,0,0,14,43.75,17,53.13,1,3.13,24,75,8,25,0,0,0,0,35,100,12,34.29,0,0,N<10,,8,6.7,2,50
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,4272,Selah Academy,A,8-12      ,96,2,2.08,0,0,0,0,0,0,3,3.13,21,21.88,70,72.92,0,0,44,45.83,52,54.17,3,2.86,3,2.86,14,13.33,49,46.67,2,1.9,N<10,,9,15.5,6,54.55
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,5334,SELAH ACADEMY REENGAGEMENT PROGRAM ,R,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,2388,Selah High School,P,9-12      ,1118,7,0.63,7,0.63,0,0,7,0.63,6,0.54,281,25.13,794,71.02,23,2.06,589,52.68,529,47.32,29,2.72,52,4.87,150,14.06,391,36.64,20,1.87,N<10,,19,11.6,37,62.71
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,5231,Selah HomeLink,P,K-8       ,28,0,0,0,0,0,0,0,0,0,0,3,10.71,25,89.29,0,0,15,53.57,13,46.43,0,0,0,0,2,7.41,9,33.33,0,0,N<10,,,0,0,
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,5384,Selah Intermediate School,P,3-5       ,790,5,0.63,5,0.63,0,0,5,0.63,3,0.38,257,32.53,503,63.67,17,2.15,398,50.38,392,49.62,24,3.11,84,10.89,104,13.49,411,53.31,9,1.17,N<10,,16,15.3,28,58.33
2016-17,Educational Service District 105,39,Yakima,39119,Selah School District,5385,Selah Middle School,P,6-8       ,817,9,1.1,4,0.49,2,0.24,6,0.73,2,0.24,244,29.87,531,64.99,25,3.06,405,49.57,412,50.43,25,3.11,54,6.71,112,13.91,389,48.32,11,1.37,N<10,,19,16.3,30,68.18
2016-17,Educational Service District 101,26,Pend Oreille,26070,Selkirk School District,5075,Selkirk Elementary,P,PK-5      ,131,0,0,0,0,0,0,0,0,0,0,6,4.58,118,90.08,7,5.34,65,49.62,66,50.38,0,0,0,0,28,21.54,70,53.85,2,1.54,N<10,,11,15.7,7,58.33
2016-17,Educational Service District 101,26,Pend Oreille,26070,Selkirk School District,5226,Selkirk High School,P,9-12      ,92,1,1.09,2,2.17,0,0,2,2.17,0,0,5,5.43,82,89.13,2,2.17,43,46.74,49,53.26,0,0,0,0,15,17.05,28,31.82,2,2.27,N<10,,6,16.2,8,53.33
2016-17,Educational Service District 101,26,Pend Oreille,26070,Selkirk School District,5225,Selkirk Middle School,P,6-8       ,50,1,2,1,2,0,0,1,2,0,0,5,10,43,86,0,0,29,58,21,42,0,0,0,0,9,17.31,20,38.46,1,1.92,N<10,,7,14.1,2,28.57
2016-17,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,4378,Greywolf Elementary School,P,K-5       ,546,7,1.28,2,0.37,4,0.73,6,1.1,1,0.18,54,9.89,435,79.67,43,7.88,281,51.47,265,48.53,1,0.18,11,1.99,80,14.49,254,46.01,6,1.09,N<10,,16,12.5,26,76.47
2016-17,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,2722,Helen Haller Elementary School,P,K-5       ,625,6,0.96,8,1.28,0,0,8,1.28,1,0.16,100,16,466,74.56,44,7.04,322,51.52,303,48.48,0,0,18,2.9,103,16.59,332,53.46,2,0.32,N<10,,15,14.1,22,51.16
2016-17,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,1708,Sequim Community School,A,PK-12     ,132,6,4.55,0,0,0,0,0,0,2,1.52,16,12.12,102,77.27,6,4.55,74,56.06,58,43.94,0,0,0,0,61,43.57,56,40.00,2,1.43,N<10,,15,7.6,7,77.78
2016-17,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,4519,Sequim Middle School,P,6-8       ,617,6,0.97,9,1.46,2,0.32,11,1.78,4,0.65,72,11.67,483,78.28,41,6.65,316,51.22,301,48.78,0,0,8,1.26,82,12.87,248,38.93,4,0.63,N<10,,16,15,25,65.79
2016-17,Olympic Educational Service District 114,05,Clallam,05323,Sequim School District,2471,Sequim Senior High,P,9-12      ,942,26,2.76,25,2.65,1,0.11,26,2.76,6,0.64,90,9.55,728,77.28,66,7.01,468,49.68,474,50.32,0,0,8,0.87,111,12.12,305,33.30,23,2.51,N<10,,18,15.1,36,67.92
2016-17,Northwest Educational Service District 189,28,San Juan,28010,Shaw Island School District,3725,Shaw Island Elementary School,P,K-8       ,8,0,0,0,0,0,0,0,0,1,12.5,0,0,7,87.5,0,0,4,50,4,50,0,0,0,0,1,9.09,0,0.00,0,0,N<10,,8,8,0,
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,3291,Bordeaux Elementary School,P,K-5       ,594,34,5.72,3,0.51,1,0.17,4,0.67,1,0.17,86,14.48,419,70.54,50,8.42,332,55.89,262,44.11,3,0.51,36,6.06,85,14.31,382,64.31,18,3.03,19,3.2,16,13.8,19,50
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,4288,Choice Alternative School,A,K-12      ,239,11,4.6,0,0,0,0,0,0,3,1.26,39,16.32,162,67.78,24,10.04,102,42.68,137,57.32,6,2.36,11,4.33,48,18.9,174,68.50,14,5.51,N<10,,13,18.9,13,72.22
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,2745,Evergreen Elementary School,P,PK-5      ,579,4,0.69,1,0.17,2,0.35,3,0.52,6,1.04,440,75.99,114,19.69,12,2.07,288,49.74,291,50.26,6,1,325,54.08,135,22.46,525,87.35,4,0.67,16,2.66,13,12.7,26,60.47
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,3292,Mountain View Elementary,P,PK-5      ,685,10,1.46,2,0.29,1,0.15,3,0.44,1,0.15,147,21.46,476,69.49,48,7.01,353,51.53,332,48.47,2,0.27,59,8.04,211,28.75,486,66.21,25,3.41,27,3.68,16,13.5,27,61.36
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,4363,Oakland Bay Junior High School,P,8-9       ,668,25,3.74,9,1.35,2,0.3,11,1.65,7,1.05,176,26.35,397,59.43,49,7.34,353,52.84,315,47.16,13,1.97,53,8.02,78,11.8,398,60.21,20,3.03,13,1.97,14,14.9,29,61.7
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,4586,Olympic Middle School,P,6-7       ,571,16,2.8,1,0.18,1,0.18,2,0.35,1,0.18,195,34.15,332,58.14,25,4.38,301,52.71,270,47.29,4,0.69,92,15.89,86,14.85,383,66.15,17,2.94,14,2.42,15,15.9,25,65.79
2016-17,Capital Region ESD 113,23,Mason,23309,Shelton School District,3241,Shelton High School,P,10-12     ,1057,48,4.54,9,0.85,1,0.09,10,0.95,6,0.57,234,22.14,675,63.86,84,7.95,589,55.72,468,44.28,30,2.98,57,5.65,125,12.4,535,53.08,68,6.75,15,1.49,16,14.7,43,64.18
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3674,Albert Einstein Middle School,P,7-8       ,723,7,0.97,122,16.87,7,0.97,129,17.84,49,6.78,85,11.76,375,51.87,78,10.79,372,51.45,351,48.55,0,0,38,5.26,79,10.94,186,25.76,62,8.59,N<10,,16,13,42,91.3
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,2990,Briarcrest Elementary,P,K-6       ,526,2,0.38,55,10.46,1,0.19,56,10.65,49,9.32,103,19.58,246,46.77,70,13.31,260,49.43,266,50.57,0,0,73,14.01,46,8.83,180,34.55,20,3.84,N<10,,13,13.7,30,71.43
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3230,Brookside Elementary,P,K-6       ,500,1,0.2,38,7.6,1,0.2,39,7.8,16,3.2,55,11,314,62.8,75,15,265,53,235,47,0,0,19,3.78,42,8.35,79,15.71,40,7.95,N<10,,15,15.4,26,78.79
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,1942,Cascade K-8 Community School,A,K-8       ,201,1,0.5,15,7.46,0,0,15,7.46,7,3.48,29,14.43,131,65.17,18,8.96,101,50.25,100,49.75,0,0,3,1.47,23,11.27,43,21.08,9,4.41,N<10,,12,11.5,9,52.94
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,5287,Early Childhood Education,P,PK-PK     ,36,0,0,8,22.22,0,0,8,22.22,0,0,6,16.67,17,47.22,5,13.89,27,75,9,25,0,0,0,0,53,100,10,18.87,3,5.66,N<10,,5,15.8,7,100
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3104,Echo Lake Elementary School,P,K-6       ,521,3,0.58,94,18.04,5,0.96,99,19,33,6.33,85,16.31,233,44.72,68,13.05,273,52.4,248,47.6,0,0,98,18.96,75,14.51,174,33.66,21,4.06,N<10,,14,15.8,25,67.57
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,1667,Handicapped Contractual Services,S,PK-12     ,102,1,0.98,5,4.9,0,0,5,4.9,5,4.9,12,11.76,69,67.65,10,9.8,56,54.9,46,45.1,0,0,0,0,117,84.78,26,18.84,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,5314,Head Start,P,PK-PK     ,11,0,0,1,9.09,0,0,1,9.09,2,18.18,2,18.18,5,45.45,1,9.09,6,54.55,5,45.45,0,0,0,0,18,100,,>95%,0,0,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3231,Highland Terrace Elementary,P,K-6       ,496,2,0.4,48,9.68,4,0.81,52,10.48,23,4.64,39,7.86,316,63.71,64,12.9,243,48.99,253,51.01,0,0,16,3.25,71,14.43,69,14.02,31,6.3,N<10,,12,12.5,24,60
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,1771,Home Education Exchange,A,K-10      ,132,0,0,2,1.52,0,0,2,1.52,2,1.52,8,6.06,114,86.36,6,4.55,72,54.55,60,45.45,0,0,0,0,6,4.55,14,10.61,3,2.27,N<10,,,0,0,
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3387,Kellogg Middle School,P,7-8       ,685,0,0,88,12.85,2,0.29,90,13.14,62,9.05,93,13.58,350,51.09,90,13.14,346,50.51,339,49.49,0,0,20,2.99,74,11.04,179,26.72,50,7.46,N<10,,17,16.2,28,70
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,2185,Lake Forest Park Elementary,P,K-6       ,535,1,0.19,52,9.72,5,0.93,57,10.65,32,5.98,52,9.72,339,63.36,54,10.09,260,48.6,275,51.4,0,0,59,10.95,54,10.02,138,25.60,23,4.27,N<10,,15,14.5,23,63.89
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3527,Melvin G Syre Elementary,P,K-6       ,520,1,0.19,29,5.58,0,0,29,5.58,16,3.08,56,10.77,348,66.92,70,13.46,287,55.19,233,44.81,0,0,39,7.34,66,12.43,80,15.07,24,4.52,N<10,,15,12.5,20,58.82
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3958,Meridian Park Elementary School,P,K-6       ,606,1,0.17,125,20.63,1,0.17,126,20.79,46,7.59,70,11.55,291,48.02,72,11.88,307,50.66,299,49.34,0,0,85,13.82,40,6.5,174,28.29,30,4.88,N<10,,13,12.1,25,54.35
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3489,Parkwood Elementary,P,K-6       ,448,4,0.89,66,14.73,12,2.68,78,17.41,37,8.26,90,20.09,196,43.75,43,9.6,250,55.8,198,44.2,1,0.22,97,21.46,70,15.49,169,37.39,26,5.75,N<10,,14,13.7,22,70.97
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,2703,Ridgecrest Elementary,P,K-6       ,559,0,0,76,13.6,3,0.54,79,14.13,41,7.33,79,14.13,269,48.12,91,16.28,305,54.56,254,45.44,0,0,52,9.12,33,5.79,141,24.74,34,5.96,N<10,,16,12.7,21,58.33
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3343,Shorecrest High School,P,9-12      ,1409,3,0.21,194,13.77,5,0.35,199,14.12,101,7.17,156,11.07,788,55.93,162,11.5,716,50.82,693,49.18,0,0,52,3.72,103,7.37,366,26.18,129,9.23,N<10,,17,13.3,64,76.19
2016-17,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3921,Shorewood High School,P,9-12      ,1611,6,0.37,272,16.88,9,0.56,281,17.44,135,8.38,196,12.17,825,51.21,168,10.43,849,52.7,762,47.3,0,0,63,4,171,10.86,414,26.30,141,8.96,N<10,,19,15,60,68.97
2016-17,Educational Service District 112,30,Skamania,30002,Skamania School District,3405,Skamania Elementary,5,K-8       ,84,0,0,0,0,0,0,0,0,1,1.19,4,4.76,77,91.67,2,2.38,37,44.05,47,55.95,0,0,0,0,15,17.24,44,50.57,2,2.3,N<10,,17,18.2,2,40
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4203,Cascadia Technical Academy Skills Center,V,9-12      ,1132,7,0.62,24,2.12,2,0.18,26,2.3,19,1.68,176,15.55,857,75.71,47,4.15,625,55.21,507,44.79,0,0,0,0,0,0,0,0.00,0,0,N<10,,38,11.1,8,26.67
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5273,Columbia Basin Technical Skills Center ,V,10-12     ,305,1,0.33,0,0,0,0,0,0,3,0.98,162,53.11,138,45.25,1,0.33,171,56.07,134,43.93,0,0,0,0,0,0,0,0.00,0,0,N<10,,28,15.5,4,36.36
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4225,New Market Skills Center,V,11-12     ,554,8,1.44,10,1.81,1,0.18,11,1.99,17,3.07,71,12.82,420,75.81,27,4.87,280,50.54,274,49.46,0,0,0,0,0,0,0,0.00,0,0,N<10,,69,7.8,3,37.5
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4175,North Olympic Peninsula Skills Center,V,9-12      ,111,1,0.9,2,1.8,0,0,2,1.8,1,0.9,12,10.81,88,79.28,7,6.31,63,56.76,48,43.24,0,0,0,0,0,0,0,0.00,0,0,N<10,,12,8.1,2,22.22
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5960,Northwest Career & Technical Academy,V,9-12      ,339,9,2.65,3,0.88,1,0.29,4,1.18,3,0.88,81,23.89,237,69.91,5,1.47,191,56.34,148,43.66,0,0,0,0,0,0,0,0.00,0,0,N<10,,26,5.2,5,38.46
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5951,Northwest Career and Technical High School,V,9-12      ,221,1,0.45,4,1.81,8,3.62,12,5.43,27,12.22,49,22.17,103,46.61,29,13.12,102,46.15,119,53.85,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5961,Pierce County Skills Center,V,7-12      ,512,7,1.37,15,2.93,5,0.98,20,3.91,26,5.08,73,14.26,356,69.53,30,5.86,312,60.94,200,39.06,0,0,0,0,0,0,0,0.00,0,0,N<10,,51,7.6,0,
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,2270,Puget Sound Skills Center,V,10-12     ,759,15,1.98,75,9.88,23,3.03,98,12.91,89,11.73,269,35.44,268,35.31,20,2.64,424,55.86,335,44.14,0,0,0,0,0,0,0,0.00,0,0,N<10,,38,16.2,8,40
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5337,SE AREA TECHNICAL SKILLS CENTER,V,11-12     ,99,0,0,1,1.01,0,0,1,1.01,1,1.01,37,37.37,57,57.58,3,3.03,57,57.58,42,42.42,0,0,0,0,0,0,0,0.00,0,0,N<10,,25,8.8,1,25
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5260,Seattle Skills Center,V,9-12      ,146,3,2.05,36,24.66,1,0.68,37,25.34,42,28.77,19,13.01,37,25.34,8,5.48,90,61.64,56,38.36,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4019,Sno-Isle Skills Center ,V,11-12     ,977,19,1.94,28,2.87,5,0.51,33,3.38,39,3.99,89,9.11,773,79.12,24,2.46,589,60.29,388,39.71,0,0,0,0,0,0,0,0.00,0,0,N<10,,47,17.9,3,14.29
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4191,Spokane Area Professional-Technical Skills Center ,V,9-12      ,764,6,0.79,5,0.65,6,0.79,11,1.44,13,1.7,58,7.59,605,79.19,71,9.29,473,61.91,291,38.09,0,0,0,0,0,0,0,0.00,0,0,N<10,,32,14.4,8,33.33
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5278,Spokane Valley Tech,V,9-12      ,93,2,2.15,1,1.08,1,1.08,2,2.15,0,0,2,2.15,83,89.25,4,4.3,50,53.76,43,46.24,0,0,0,0,0,0,0,0.00,0,0,N<10,,8,12.7,10,90.91
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4118,Tri-Tech Skills Center,V,9-12      ,926,2,0.22,6,0.65,0,0,6,0.65,12,1.3,368,39.74,500,54,38,4.1,485,52.38,441,47.62,0,0,0,0,0,0,0,0.00,0,0,N<10,,51,16.7,7,38.89
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5208,Twin Harbors - A Branch of New Market Skills Center,V,9-12      ,62,3,4.84,0,0,0,0,0,0,0,0,19,30.65,37,59.68,3,4.84,25,40.32,37,59.68,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5958,Washington Network for Innovative Careers,V,9-12      ,484,0,0,119,24.59,0,0,119,24.59,5,1.03,54,11.16,278,57.44,28,5.79,290,59.92,194,40.08,0,0,0,0,0,0,0,0.00,0,0,N<10,,242,5.9,0,
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4105,Wenatchee Valley Technical Skills Center,V,9-12      ,310,3,0.97,0,0,0,0,0,0,1,0.32,130,41.94,170,54.84,6,1.94,231,74.52,79,25.48,0,0,0,0,0,0,0,0.00,0,0,N<10,,28,8.8,1,9.09
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4038,West Sound Technical Skills Center,V,11-12     ,415,8,1.93,5,1.2,0,0,5,1.2,5,1.2,54,13.01,302,72.77,41,9.88,281,67.71,134,32.29,0,0,0,0,0,0,0,0.00,0,0,N<10,,35,16.7,0,
2016-17,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4020,Yakima Valley Technical Skills Center,V,9-12      ,872,3,0.34,1,0.11,0,0,1,0.11,2,0.23,580,66.51,272,31.19,14,1.61,413,47.36,459,52.64,0,0,0,0,0,0,0,0.00,0,0,N<10,,36,10.5,4,16.67
2016-17,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,2512,Skykomish Elementary School,P,PK-8      ,40,0,0,0,0,0,0,0,0,0,0,4,10,36,90,0,0,20,50,20,50,0,0,0,0,12,33.33,29,80.56,0,0,N<10,,5,16.4,5,62.5
2016-17,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,2513,Skykomish High School,P,9-12      ,17,0,0,0,0,0,0,0,0,0,0,2,11.76,15,88.24,0,0,10,58.82,7,41.18,0,0,0,0,7,53.85,11,84.62,0,0,N<10,,2,8.7,4,57.14
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4265,AIM High School,A,9-12      ,139,2,1.44,1,0.72,0,0,1,0.72,0,0,14,10.07,114,82.01,8,5.76,63,45.32,76,54.68,0,0,1,0.65,25,16.23,42,27.27,16,10.39,N<10,,20,25.3,4,57.14
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4366,Cascade View Elementary,P,K-6       ,411,2,0.49,8,1.95,1,0.24,9,2.19,2,0.49,42,10.22,330,80.29,26,6.33,216,52.55,195,47.45,2,0.49,12,2.93,81,19.76,93,22.68,23,5.61,N<10,,17,12.3,12,50
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3305,Cathcart Elementary,P,K-6       ,401,1,0.25,5,1.25,1,0.25,6,1.5,10,2.49,64,15.96,308,76.81,12,2.99,198,49.38,203,50.62,16,3.98,35,8.71,40,9.95,75,18.66,20,4.98,N<10,,19,15.8,14,66.67
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4395,Centennial Middle School,P,7-8       ,774,6,0.78,16,2.07,0,0,16,2.07,3,0.39,85,10.98,635,82.04,29,3.75,387,50,387,50,8,1.02,14,1.79,92,11.75,172,21.97,59,7.54,N<10,,21,17.1,25,67.57
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,2446,Central Elementary,P,K-2       ,250,0,0,1,0.4,3,1.2,4,1.6,2,0.8,51,20.4,176,70.4,17,6.8,132,52.8,118,47.2,6,2.17,24,8.66,119,42.96,113,40.79,5,1.81,17,6.14,14,12.3,10,55.56
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4241,Dutch Hill Elementary,P,K-6       ,551,3,0.54,5,0.91,3,0.54,8,1.45,0,0,33,5.99,473,85.84,34,6.17,276,50.09,275,49.91,0,0,9,1.67,56,10.39,78,14.47,28,5.19,N<10,,17,13.9,20,62.5
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3005,Emerson Elementary,P,3-6       ,346,1,0.29,2,0.58,0,0,2,0.58,0,0,80,23.12,242,69.94,21,6.07,174,50.29,172,49.71,12,3.49,33,9.59,60,17.44,163,47.38,17,4.94,N<10,,16,14.5,20,90.91
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,5128,Glacier Peak High School,P,9-12      ,1813,9,0.5,121,6.67,1,0.06,122,6.73,22,1.21,153,8.44,1389,76.61,118,6.51,937,51.68,876,48.32,11,0.62,24,1.35,159,8.92,172,9.65,151,8.47,N<10,,24,13.3,56,74.67
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3981,High School Re Entry,A,9-12      ,10,0,0,0,0,0,0,0,0,0,0,0,0,10,100,0,0,7,70,3,30,0,0,0,0,0,0,16,44.44,4,11.11,N<10,,,0,0,
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,5100,Little Cedars Elementary School,P,K-6       ,708,6,0.85,71,10.03,1,0.14,72,10.17,9,1.27,66,9.32,512,72.32,43,6.07,363,51.27,345,48.73,0,0,51,7.02,72,9.92,92,12.67,41,5.65,N<10,,18,12.7,25,64.1
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,2073,Machias Elementary,P,K-6       ,494,5,1.01,9,1.82,0,0,9,1.82,0,0,40,8.1,410,83,30,6.07,272,55.06,222,44.94,0,0,12,2.39,55,10.93,137,27.24,25,4.97,N<10,,19,15.1,19,73.08
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,1904,Parent Partnerhip,A,K-12      ,88,0,0,0,0,0,0,0,0,2,2.27,6,6.82,78,88.64,2,2.27,41,46.59,47,53.41,0,0,0,0,4,4.44,15,16.67,4,4.44,N<10,,13,15.1,3,42.86
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3561,Riverview Elementary,P,K-6       ,564,1,0.18,12,2.13,0,0,12,2.13,3,0.53,76,13.48,438,77.66,34,6.03,283,50.18,281,49.82,3,0.54,49,8.83,62,11.17,123,22.16,24,4.32,N<10,,18,14,25,78.13
2016-17,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4184,Seattle Hill Elementary,P,K-6       ,646,1,0.15,48,7.43,0,0,48,7.43,5,0.77,66,10.22,447,69.2,79,12.23,309,47.83,337,52.17,1,0.15,55,8.4,69,10.53,112,17.10,38,5.8,N<10,,19,11.4,17,50
