SchoolYear,ESD,CountyNumber,County,CountyDistrictNumber,District,BuildingNumber,School,SchoolTypeCode,GradeSpan,TotalEnrollment,NumberAmericanIndianorAlaskanNative,PercentAmericanIndianorAlaskanNative,NumberAsian,PercentAsian,NumberPacificIslander,PercentPacificIslander,NumberAsianPacificIslander,PercentAsianPacificIslander,NumberBlack,PercentBlack,NumberHispanic,PercentHispanic,NumberWhite,PercentWhite,NumberTwoOrMoreRaces,PercentTwoOrMoreRaces,NumberMales,PercentMales,NumberFemales,PercentFemales,NumberMigrant,PercentMigrant,NumberTransitionalBilingual,PercentTransitionalBilingual,NumberSpecialEducation,PercentSpecialEducation,NumberFreeorReducedPricedMeals,PercentFreeorReducedPricedMeals,NumberSection504,PercentSection504,NumberFosterCare,PercentFosterCare,StudentsPerClassroomTeacher,AvgYearsEducationalExperience,NumberTeachersWithAtLeastMasterDegree,PercentTeachersWithAtLeastMasterDegree
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3104,Echo Lake Elementary School,P,K-6       ,474,1,0.21,85,17.93,5,1.05,90,18.99,29,6.12,75,15.82,211,44.51,68,14.35,262,55.27,212,44.73,0,0,94,19.42,77,15.91,169,34.92,20,4.13,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,1667,Handicapped Contractual Services,S,PK-12     ,139,2,1.44,9,6.47,0,0,9,6.47,10,7.19,19,13.67,88,63.31,11,7.91,86,61.87,53,38.13,0,0,0,0,139,80.81,26,15.12,1,0.58,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,5314,Head Start,P,PK-PK     ,14,1,7.14,2,14.29,0,0,2,14.29,2,14.29,6,42.86,2,14.29,1,7.14,11,78.57,3,21.43,0,0,0,0,16,100,,>95%,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3231,Highland Terrace Elementary,P,K-6       ,496,2,0.4,51,10.28,4,0.81,55,11.09,17,3.43,40,8.06,320,64.52,62,12.5,240,48.39,256,51.61,0,0,25,5.02,73,14.66,67,13.45,39,7.83,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,1771,Home Education Exchange,A,K-10      ,132,0,0,5,3.79,0,0,5,3.79,2,1.52,8,6.06,106,80.3,11,8.33,71,53.79,61,46.21,0,0,1,0.76,6,4.55,10,7.58,1,0.76,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3387,Kellogg Middle School,P,7-8       ,652,2,0.31,80,12.27,2,0.31,82,12.58,58,8.9,92,14.11,324,49.69,94,14.42,336,51.53,316,48.47,0,0,30,4.53,69,10.42,182,27.49,58,8.76,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,2185,Lake Forest Park Elementary,P,K-6       ,566,1,0.18,62,10.95,4,0.71,66,11.66,39,6.89,48,8.48,347,61.31,65,11.48,263,46.47,303,53.53,0,0,59,10.31,54,9.44,141,24.65,28,4.9,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3527,Melvin G Syre Elementary,P,K-6       ,540,0,0,39,7.22,1,0.19,40,7.41,15,2.78,57,10.56,350,64.81,78,14.44,298,55.19,242,44.81,0,0,41,7.52,79,14.5,74,13.58,32,5.87,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3958,Meridian Park Elementary School,P,K-6       ,744,1,0.13,139,18.68,1,0.13,140,18.82,64,8.6,98,13.17,348,46.77,93,12.5,366,49.19,378,50.81,1,0.13,97,12.8,51,6.73,212,27.97,37,4.88,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3489,Parkwood Elementary,P,K-6       ,464,3,0.65,56,12.07,17,3.66,73,15.73,48,10.34,92,19.83,203,43.75,45,9.7,253,54.53,211,45.47,0,0,97,20.46,85,17.93,167,35.23,28,5.91,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,2703,Ridgecrest Elementary,P,K-6       ,539,0,0,66,12.24,3,0.56,69,12.8,36,6.68,72,13.36,273,50.65,89,16.51,290,53.8,249,46.2,0,0,50,9.14,32,5.85,141,25.78,26,4.75,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3343,Shorecrest High School,P,9-12      ,1450,3,0.21,207,14.28,7,0.48,214,14.76,126,8.69,160,11.03,766,52.83,181,12.48,737,50.83,713,49.17,0,0,49,3.43,114,7.98,366,25.63,140,9.8,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17412,Shoreline School District,3921,Shorewood High School,P,9-12      ,1615,9,0.56,266,16.47,9,0.56,275,17.03,135,8.36,213,13.19,801,49.6,182,11.27,849,52.57,766,47.43,1,0.06,79,5.01,180,11.41,410,25.98,139,8.81,11,0.7,,0,0,
2017-18,Educational Service District 112,30,Skamania,30002,Skamania School District,3405,Skamania Elementary,5,K-8       ,87,0,0,0,0,0,0,0,0,0,0,5,5.75,76,87.36,6,6.9,36,41.38,51,58.62,0,0,0,0,12,13.79,49,56.32,2,2.3,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4203,Cascadia Technical Academy Skills Center,V,9-12      ,1117,8,0.72,15,1.34,5,0.45,20,1.79,17,1.52,191,17.1,828,74.13,53,4.74,657,58.82,460,41.18,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5273,Columbia Basin Technical Skills Center ,V,10-12     ,311,4,1.29,1,0.32,0,0,1,0.32,1,0.32,181,58.2,120,38.59,4,1.29,173,55.63,138,44.37,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4225,New Market Skills Center,V,11-12     ,558,9,1.61,10,1.79,5,0.9,15,2.69,14,2.51,77,13.8,408,73.12,35,6.27,305,54.66,253,45.34,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5960,Northwest Career & Technical Academy,V,9-12      ,347,5,1.44,4,1.15,4,1.15,8,2.31,2,0.58,101,29.11,228,65.71,3,0.86,210,60.52,137,39.48,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5951,Northwest Career and Technical High School,V,9-12      ,252,1,0.4,8,3.17,8,3.17,16,6.35,25,9.92,56,22.22,103,40.87,51,20.24,124,49.21,128,50.79,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5961,Pierce County Skills Center,V,8-12      ,536,5,0.93,6,1.12,6,1.12,12,2.24,27,5.04,73,13.62,371,69.22,48,8.96,326,60.82,210,39.18,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,2270,Puget Sound Skills Center,V,10-12     ,697,9,1.29,72,10.33,21,3.01,93,13.34,88,12.63,269,38.59,215,30.85,23,3.3,375,53.8,322,46.2,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5337,SE AREA TECHNICAL SKILLS CENTER,V,11-12     ,153,1,0.65,1,0.65,0,0,1,0.65,0,0,60,39.22,87,56.86,4,2.61,106,69.28,47,30.72,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5260,Seattle Skills Center,V,9-12      ,157,2,1.27,18,11.46,1,0.64,19,12.1,63,40.13,32,20.38,32,20.38,9,5.73,93,59.24,64,40.76,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4019,Sno-Isle Skills Center ,V,11-12     ,995,19,1.91,34,3.42,7,0.7,41,4.12,25,2.51,161,16.18,701,70.45,48,4.82,623,62.61,372,37.39,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4191,Spokane Area Professional-Technical Skills Center ,V,9-12      ,715,4,0.56,3,0.42,5,0.7,8,1.12,15,2.1,51,7.13,580,81.12,57,7.97,445,62.24,270,37.76,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5278,Spokane Valley Tech,V,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4118,Tri-Tech Skills Center,V,9-12      ,923,3,0.33,19,2.06,1,0.11,20,2.17,11,1.19,313,33.91,549,59.48,27,2.93,482,52.22,441,47.78,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5208,Twin Harbors - A Branch of New Market Skills Center,V,9-12      ,115,4,3.48,1,0.87,0,0,1,0.87,1,0.87,35,30.43,70,60.87,4,3.48,52,45.22,63,54.78,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,5958,Washington Network for Innovative Careers,V,9-12      ,502,1,0.2,102,20.32,2,0.4,104,20.72,9,1.79,62,12.35,292,58.17,34,6.77,279,55.58,223,44.42,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4105,Wenatchee Valley Technical Skills Center,V,9-12      ,322,3,0.93,0,0,0,0,0,0,2,0.62,140,43.48,170,52.8,7,2.17,245,76.09,77,23.91,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4038,West Sound Technical Skills Center,V,11-12     ,390,8,2.05,6,1.54,5,1.28,11,2.82,5,1.28,43,11.03,288,73.85,35,8.97,253,64.87,137,35.13,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Office of Superintendent of Public Instruction,,,50005,Skills Centers,4020,Yakima Valley Technical Skills Center,V,9-12      ,956,5,0.52,1,0.1,0,0,1,0.1,4,0.42,644,67.36,285,29.81,17,1.78,464,48.54,492,51.46,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,2512,Skykomish Elementary School,P,PK-8      ,37,0,0,0,0,0,0,0,0,0,0,4,10.81,33,89.19,0,0,19,51.35,18,48.65,0,0,0,0,15,41.67,32,88.89,0,0,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17404,Skykomish School District,2513,Skykomish High School,P,9-12      ,14,1,7.14,0,0,0,0,0,0,0,0,1,7.14,12,85.71,0,0,8,57.14,6,42.86,0,0,0,0,4,36.36,10,90.91,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4265,AIM High School,A,9-12      ,140,1,0.71,0,0,0,0,0,0,2,1.43,17,12.14,115,82.14,5,3.57,75,53.57,65,46.43,0,0,3,1.99,18,11.92,37,24.50,24,15.89,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4366,Cascade View Elementary,P,K-6       ,417,2,0.48,5,1.2,3,0.72,8,1.92,2,0.48,57,13.67,329,78.9,19,4.56,223,53.48,194,46.52,5,1.18,12,2.84,73,17.26,97,22.93,20,4.73,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3305,Cathcart Elementary,P,K-6       ,403,4,0.99,5,1.24,0,0,5,1.24,8,1.99,73,18.11,296,73.45,17,4.22,193,47.89,210,52.11,12,3,45,11.25,39,9.75,86,21.50,23,5.75,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4395,Centennial Middle School,P,7-8       ,790,2,0.25,17,2.15,1,0.13,18,2.28,2,0.25,97,12.28,628,79.49,43,5.44,392,49.62,398,50.38,7,0.88,21,2.63,95,11.9,171,21.43,64,8.02,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,2446,Central Elementary,P,K-2       ,245,0,0,2,0.82,1,0.41,3,1.22,3,1.22,45,18.37,181,73.88,13,5.31,120,48.98,125,51.02,3,1.2,20,7.97,104,41.43,108,43.03,5,1.99,13,5.18,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4241,Dutch Hill Elementary,P,K-6       ,569,6,1.05,8,1.41,2,0.35,10,1.76,0,0,37,6.5,484,85.06,32,5.62,289,50.79,280,49.21,0,0,12,2.07,65,11.23,76,13.13,42,7.25,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3005,Emerson Elementary,P,3-6       ,316,1,0.32,1,0.32,0,0,1,0.32,1,0.32,74,23.42,212,67.09,27,8.54,174,55.06,142,44.94,11,3.59,27,8.82,50,16.34,131,42.81,12,3.92,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,5128,Glacier Peak High School,P,9-12      ,1794,7,0.39,131,7.3,1,0.06,132,7.36,23,1.28,178,9.92,1336,74.47,118,6.58,893,49.78,901,50.22,12,0.68,30,1.7,174,9.84,162,9.16,171,9.67,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3981,High School Re Entry,A,9-12      ,13,1,7.69,0,0,0,0,0,0,0,0,1,7.69,9,69.23,2,15.38,10,76.92,3,23.08,2,10.53,0,0,3,15.79,6,31.58,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,5100,Little Cedars Elementary School,P,K-6       ,708,8,1.13,69,9.75,3,0.42,72,10.17,9,1.27,70,9.89,504,71.19,45,6.36,359,50.71,349,49.29,0,0,45,6.22,71,9.82,67,9.27,64,8.85,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,2073,Machias Elementary,P,K-6       ,513,4,0.78,9,1.75,0,0,9,1.75,4,0.78,31,6.04,436,84.99,29,5.65,278,54.19,235,45.81,0,0,12,2.33,49,9.51,111,21.55,34,6.6,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,1904,Parent Partnership,A,K-12      ,93,1,1.08,0,0,0,0,0,0,4,4.3,7,7.53,80,86.02,1,1.08,49,52.69,44,47.31,0,0,0,0,7,7.87,8,8.99,7,7.87,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,3561,Riverview Elementary,P,K-6       ,562,2,0.36,16,2.85,0,0,16,2.85,4,0.71,78,13.88,423,75.27,39,6.94,285,50.71,277,49.29,4,0.71,53,9.38,57,10.09,119,21.06,25,4.42,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4184,Seattle Hill Elementary,P,K-6       ,659,1,0.15,50,7.59,0,0,50,7.59,5,0.76,73,11.08,447,67.83,83,12.59,318,48.25,341,51.75,1,0.15,65,9.79,79,11.9,112,16.87,35,5.27,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,1730,Snohomish Center,S,K-12      ,36,0,0,1,2.78,0,0,1,2.78,0,0,3,8.33,30,83.33,2,5.56,25,69.44,11,30.56,0,0,0,0,50,92.59,5,9.26,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,2428,Snohomish High School,P,9-12      ,1669,14,0.84,35,2.1,2,0.12,37,2.22,13,0.78,177,10.61,1365,81.79,63,3.77,863,51.71,806,48.29,12,0.75,24,1.5,249,15.56,287,17.94,146,9.13,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,1757,Snohomish Online Learning,A,7-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4383,Totem Falls,P,K-6       ,437,2,0.46,41,9.38,1,0.23,42,9.61,9,2.06,20,4.58,355,81.24,9,2.06,233,53.32,204,46.68,0,0,10,2.2,108,23.74,40,8.79,39,8.57,N<10,,,0,0,
2017-18,Northwest Educational Service District 189,31,Snohomish,31201,Snohomish School District,4145,Valley View Middle School,P,7-8       ,735,3,0.41,53,7.21,4,0.54,57,7.76,8,1.09,78,10.61,547,74.42,42,5.71,391,53.2,344,46.8,5,0.68,27,3.67,97,13.18,90,12.23,37,5.03,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,5015,Cascade View Elementary School,P,K-5       ,591,1,0.17,48,8.12,1,0.17,49,8.29,1,0.17,38,6.43,450,76.14,52,8.8,311,52.62,280,47.38,0,0,18,3.05,38,6.44,15,2.54,30,5.08,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,4397,Chief Kanim Middle School,P,6-8       ,795,3,0.38,78,9.81,2,0.25,80,10.06,9,1.13,54,6.79,605,76.1,44,5.53,404,50.82,391,49.18,0,0,17,2.18,89,11.42,71,9.11,64,8.22,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,4308,Edwin R Opstad Elementary,P,PK-5      ,552,4,0.72,10,1.81,1,0.18,11,1.99,7,1.27,52,9.42,453,82.07,25,4.53,311,56.34,241,43.66,0,0,16,2.88,55,9.89,82,14.75,23,4.14,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,2222,Fall City Elementary,P,K-5       ,562,2,0.36,34,6.05,0,0,34,6.05,1,0.18,41,7.3,453,80.6,31,5.52,295,52.49,267,47.51,0,0,24,4.2,64,11.19,48,8.39,18,3.15,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,2850,Mount Si High School,P,9-12      ,1853,15,0.81,78,4.21,8,0.43,86,4.64,10,0.54,134,7.23,1542,83.22,66,3.56,1006,54.29,847,45.71,0,0,12,0.66,150,8.24,135,7.41,167,9.17,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,2287,North Bend Elementary School,P,K-5       ,494,2,0.4,11,2.23,1,0.2,12,2.43,1,0.2,62,12.55,390,78.95,27,5.47,243,49.19,251,50.81,0,0,29,5.81,72,14.43,78,15.63,27,5.41,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,5181,Snoqualmie Access,S,PK-12     ,83,0,0,3,3.61,0,0,3,3.61,1,1.2,7,8.43,70,84.34,2,2.41,55,66.27,28,33.73,0,0,0,0,98,98.99,13,13.13,1,1.01,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,2288,Snoqualmie Elementary,P,PK-5      ,556,2,0.36,43,7.73,0,0,43,7.73,10,1.8,47,8.45,408,73.38,46,8.27,307,55.22,249,44.78,0,0,30,5.29,111,19.58,78,13.76,27,4.76,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,5296,Snoqualmie Parent Partnership Program,A,K-10      ,73,0,0,0,0,0,0,0,0,0,0,8,10.96,60,82.19,5,6.85,43,58.9,30,41.1,0,0,0,0,3,3.85,1,1.28,4,5.13,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,5374,SVSD OPEN DOORS,R,9-12      ,15,0,0,0,0,0,0,0,0,1,6.67,1,6.67,13,86.67,0,0,6,40,9,60,0,0,0,0,3,12,7,28.00,1,4,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,5457,Timber Ridge Elementary School,P,K-5       ,656,0,0,98,14.94,0,0,98,14.94,3,0.46,45,6.86,440,67.07,70,10.67,335,51.07,321,48.93,0,0,31,4.64,61,9.13,13,1.95,12,1.8,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,5135,Twin Falls Middle School,P,6-8       ,820,2,0.24,26,3.17,1,0.12,27,3.29,3,0.37,61,7.44,687,83.78,40,4.88,412,50.24,408,49.76,0,0,14,1.69,79,9.54,68,8.21,76,9.18,N<10,,,0,0,
2017-18,Puget Sound Educational Service District 121,17,King,17410,Snoqualmie Valley School District,1502,Two Rivers School,A,6-12      ,111,2,1.8,2,1.8,0,0,2,1.8,0,0,9,8.11,93,83.78,5,4.5,64,57.66,47,42.34,0,0,0,0,32,33.33,30,31.25,20,20.83,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13156,Soap Lake School District,1518,Smokiam Alternative High School,A,9-12      ,19,0,0,0,0,0,0,0,0,0,0,9,47.37,10,52.63,0,0,8,42.11,11,57.89,1,6.25,0,0,1,6.25,12,75.00,0,0,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13156,Soap Lake School District,2694,Soap Lake Elementary,P,K-5       ,211,1,0.47,2,0.95,0,0,2,0.95,1,0.47,84,39.81,121,57.35,2,0.95,115,54.5,96,45.5,14,6.54,0,0,41,19.16,194,90.65,0,0,N<10,,,0,0,
2017-18,North Central Educational Service District 171,13,Grant,13156,Soap Lake School District,3089,Soap Lake Middle & High School,P,6-12      ,280,1,0.36,2,0.71,0,0,2,0.71,6,2.14,84,30,183,65.36,4,1.43,153,54.64,127,45.36,14,5.17,31,11.44,41,15.13,228,84.13,1,0.37,N<10,,,0,0,
2017-18,Washington State Charter School Commission,27,Pierce,27909,SOAR Academy Charter District,5379,SOAR Academy Public Charter School,P,K-8       ,180,3,1.67,1,0.56,4,2.22,5,2.78,56,31.11,31,17.22,35,19.44,50,27.78,87,48.33,93,51.67,0,0,9,6.43,24,17.14,99,70.71,2,1.43,N<10,,,0,0,
2017-18,Capital Region ESD 113,25,Pacific,25118,South Bend School District,2804,Chauncey Davis Elementary,P,K-6       ,286,7,2.45,9,3.15,1,0.35,10,3.5,2,0.7,131,45.8,112,39.16,24,8.39,148,51.75,138,48.25,8,2.68,79,26.51,46,15.44,226,75.84,4,1.34,N<10,,,0,0,
2017-18,Capital Region ESD 113,25,Pacific,25118,South Bend School District,5247,Pacific County Jail,A,9-12      ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,N<10,,,0,0,
2017-18,Capital Region ESD 113,25,Pacific,25118,South Bend School District,5243,Pacific Virtual Learning,5,K-12      ,53,0,0,1,1.89,0,0,1,1.89,0,0,12,22.64,37,69.81,3,5.66,21,39.62,32,60.38,0,0,0,0,4,8.51,10,21.28,0,0,N<10,,,0,0,
2017-18,Capital Region ESD 113,25,Pacific,25118,South Bend School District,2214,South Bend High School,P,7-12      ,269,6,2.23,6,2.23,1,0.37,7,2.6,2,0.74,98,36.43,122,45.35,34,12.64,128,47.58,141,52.42,1,0.39,28,10.89,34,13.23,141,54.86,12,4.67,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4029,Burley Glenwood Elementary,P,PK-5      ,476,5,1.05,5,1.05,5,1.05,10,2.1,3,0.63,49,10.29,364,76.47,45,9.45,236,49.58,240,50.42,0,0,2,0.42,56,11.74,176,36.90,6,1.26,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3680,Cedar Heights Middle School,P,6-8       ,802,10,1.25,39,4.86,14,1.75,53,6.61,14,1.75,96,11.97,554,69.08,75,9.35,412,51.37,390,48.63,0,0,8,1.03,88,11.28,301,38.59,36,4.62,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3899,Discovery,A,9-12      ,203,3,1.48,1,0.49,2,0.99,3,1.48,6,2.96,20,9.85,147,72.41,24,11.82,102,50.25,101,49.75,0,0,1,0.54,31,16.67,99,53.23,14,7.53,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2641,East Port Orchard Elementary,P,K-5       ,414,5,1.21,8,1.93,15,3.62,23,5.56,8,1.93,53,12.8,272,65.7,53,12.8,218,52.66,196,47.34,0,0,15,3.58,73,17.42,231,55.13,10,2.39,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,1718,Explorer Academy,A,K-12      ,155,3,1.94,2,1.29,8,5.16,10,6.45,1,0.65,17,10.97,112,72.26,12,7.74,82,52.9,73,47.1,0,0,0,0,13,5.42,81,33.75,32,13.33,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4348,Hidden Creek Elementary School,P,K-5       ,451,5,1.11,12,2.66,2,0.44,14,3.1,6,1.33,61,13.53,310,68.74,55,12.2,230,51,221,49,0,0,12,2.64,62,13.66,169,37.22,13,2.86,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4142,John Sedgwick Middle School,P,6-8       ,703,8,1.14,16,2.28,5,0.71,21,2.99,3,0.43,63,8.96,531,75.53,77,10.95,331,47.08,372,52.92,0,0,5,0.71,94,13.39,185,26.35,24,3.42,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,5072,Madrona Heights PreSchool Program,P,PK-PK     ,101,0,0,3,2.97,0,0,3,2.97,1,0.99,11,10.89,73,72.28,13,12.87,76,75.25,25,24.75,0,0,0,0,173,100,38,21.97,0,0,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4079,Manchester Elementary School,P,K-5       ,332,0,0,3,0.9,6,1.81,9,2.71,5,1.51,32,9.64,250,75.3,36,10.84,175,52.71,157,47.29,0,0,2,0.59,67,19.76,130,38.35,3,0.88,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,3046,Marcus Whitman Middle School,P,6-8       ,664,6,0.9,19,2.86,14,2.11,33,4.97,13,1.96,79,11.9,436,65.66,97,14.61,351,52.86,313,47.14,0,0,12,1.8,115,17.27,273,40.99,24,3.6,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,4350,Mullenix Ridge Elementary School,P,K-5       ,420,3,0.71,2,0.48,1,0.24,3,0.71,1,0.24,40,9.52,313,74.52,60,14.29,232,55.24,188,44.76,0,0,4,0.98,47,11.49,90,22.00,2,0.49,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2995,Olalla Elementary School,P,K-5       ,314,6,1.91,1,0.32,7,2.23,8,2.55,2,0.64,41,13.06,219,69.75,38,12.1,174,55.41,140,44.59,0,0,10,3.15,51,16.09,129,40.69,6,1.89,N<10,,,0,0,
2017-18,Olympic Educational Service District 114,18,Kitsap,18402,South Kitsap School District,2650,Orchard Heights Elementary,P,2-5       ,680,3,0.44,9,1.32,4,0.59,13,1.91,8,1.18,81,11.91,480,70.59,95,13.97,364,53.53,316,46.47,0,0,14,2.01,101,14.49,281,40.32,10,1.43,N<10,,,0,0,
